image_pair,distance,word_cosine_sim,response_cosine_sim
310_dog,NA,0.0,0.0
310_square,NA,0.0004764745007500021,0.0
310_triangle,NA,0.0,0.0
320_330,10,0.9224252449553428,0.7793013400170751
320_340,20,0.9036400915129423,0.7961540283151328
320_350,30,0.9126452527522592,0.8591844150838686
320_360,40,0.8637036530796637,0.7519488615433768
40_320,80,0.5009728332094072,0.3251251837648844
50_320,90,0.3670805991320826,0.16310753770929773
60_320,100,0.17448388336648746,0.08152174908042156
70_320,110,0.0969009467268743,0.11883734931789681
80_320,120,0.020186578771802504,0.02220988682175899
90_320,130,0.008775391101159147,0.009095796575730303
320_dog,NA,0.0,0.0
320_square,NA,0.0005091390993254705,0.0
320_triangle,NA,0.0,0.0
330_340,10,0.953990170988039,0.8200074120064338
330_350,20,0.9639662026985831,0.8619942318412313
330_360,30,0.897115429746796,0.7647736081842937
40_330,70,0.49753307908172706,0.23870495801314434
50_330,80,0.3754225418672738,0.12257028260717912
60_330,90,0.17599383788596398,0.07889684472185848
70_330,100,0.10360568707224938,0.11501092655705904
80_330,110,0.007322912919395781,0.0
90_330,120,0.0,0.0
330_dog,NA,0.0,0.0
330_square,NA,0.0,0.0
330_triangle,NA,0.0,0.0
340_350,10,0.9671905476920729,0.8954317657722918
340_360,20,0.9040443305430985,0.8178220413064716
40_340,60,0.5101096112500089,0.2886751345948129
50_340,70,0.39584449919132275,0.16153158251187344
60_340,80,0.1740326033442984,0.0807340808587641
70_340,90,0.11411840750955,0.11768913544050104
80_340,100,0.019469554729833242,0.010997646755364592
90_340,110,0.003385476246393262,0.0
340_dog,NA,0.0,0.0
340_square,NA,0.0,0.0
340_triangle,NA,0.00039791746520440307,0.0
350_360,10,0.9111947155886051,0.845601661137097
40_350,50,0.5078485928453684,0.30864344537885047
50_350,60,0.40111109419973645,0.17829260426678284
60_350,70,0.1818202630583513,0.08671099695241201
70_350,80,0.11468104409686079,0.12640191299589795
80_350,90,0.015130688316720061,0.015285892453187871
90_350,100,0.0,0.0
350_dog,NA,0.0,0.0
350_square,NA,0.0,0.0
350_triangle,NA,0.0,0.0
40_360,40,0.5483434879363941,0.3224574077934151
50_360,50,0.41466536920877856,0.18725801934401895
60_360,60,0.21361245142128124,0.07612766656691003
70_360,70,0.14973224827653359,0.11097419040461882
80_360,80,0.04779494455636704,0.011407173946099216
90_360,90,0.012466282748006851,0.0
360_dog,NA,0.0005051788649323578,0.0
360_square,NA,0.0,0.0
360_triangle,NA,0.0,0.0
40_50,10,0.6090807092207301,0.5101887144743907
40_60,20,0.4359924308340366,0.34323266442212197
40_70,30,0.5481911828921856,0.2964997266644405
40_80,40,0.26274960765306404,0.2666787612158108
40_90,50,0.11053642068870136,0.10921513389750191
40_dog,NA,0.0,0.0
40_square,NA,0.0829441645508467,0.0
40_triangle,NA,0.0,0.0
50_60,10,0.5157662404760657,0.4678060138177901
50_70,20,0.3874631073721317,0.3647578508249419
50_80,30,0.3377622437948525,0.35863739527762956
50_90,40,0.13492488432253266,0.12017103162073454
50_dog,NA,0.0,0.0
50_square,NA,0.08841263423928603,0.0
50_triangle,NA,0.0,0.0
60_70,10,0.47048421647398825,0.5389955533050278
60_80,20,0.4128529167442051,0.5036728900908429
60_90,30,0.32839740060899164,0.3094099163410534
60_dog,NA,0.08541783059377286,0.0
60_square,NA,0.0,0.0
60_triangle,NA,0.0,0.0
70_80,10,0.3368607684266076,0.4038227040178938
70_90,20,0.31118104131805907,0.28565777017902527
70_dog,NA,0.0,0.0
70_square,NA,0.10195426783723062,0.13192895637118565
70_triangle,NA,0.0,0.0
80_90,10,0.5162230336515807,0.4172653131202226
80_dog,NA,0.10129308655002565,0.0
80_square,NA,0.10298845976233584,0.13561140192745325
80_triangle,NA,0.00319342711227585,0.0
90_dog,NA,0.0,0.0
90_square,NA,0.0,0.0
90_triangle,NA,0.0,0.0
dog_square,NA,0.0,0.0
dog_triangle,NA,0.0,0.0
square_triangle,NA,0.000214782785081844,0.0
