image_pair,distance,word_cosine_sim,response_cosine_sim
100_260,160,0.17516695849580788,0.010230137540489572
100_270,170,0.18619123689798808,0.012910797595858059
100_280,180,0.223306343405269,0.005517889969614183
100_290,170,0.19793753351087195,0.007220769508856852
30_100,70,0.2580146172146991,0.027898108579984673
100_300,160,0.20487864370693787,0.010376241023802399
100_310,150,0.24931315483175973,0.015820565017772792
100_320,140,0.21609649049282337,0.006889520382774864
100_330,130,0.18561916854010624,0.0070625836821806365
100_340,120,0.18768313152125457,0.0023410424492132527
100_350,110,0.1260262000378459,0.002114909364802649
100_360,100,0.15415926672253155,0.0014052319187297074
40_100,60,0.30530464950806996,0.03508764430165093
50_100,50,0.31436874383647084,0.03410138607248132
60_100,40,0.35725543036789487,0.06781536981983616
70_100,30,0.5833398054535976,0.44851005056820037
80_100,20,0.8363512455721714,0.7373251877574776
90_100,10,0.8750458876042545,0.875324345128637
100_dog,NA,0.01729137101934105,0.0
100_square,NA,0.008864494257248653,0.0
100_triangle,NA,0.004488023904462691,0.0
110_120,10,0.897236358886215,0.892806444981947
110_130,20,0.6278958215366066,0.4272947107647933
110_140,30,0.42313940578957815,0.26845779147482096
110_150,40,0.35055625528095385,0.18999642647959078
110_160,50,0.2780380933873437,0.10451807584909663
110_170,60,0.3069786423436538,0.11131800332228295
110_180,70,0.33651381473262726,0.1235473010188429
110_190,80,0.3020255402029088,0.09372966653208262
20_110,90,0.15450158026300184,0.006614326005560234
110_200,90,0.32331878662026226,0.08390335185080235
110_210,100,0.18371509777819883,0.04966456919259921
110_220,110,0.10881230624141407,0.0251723715349446
110_230,120,0.1965747496749675,0.023197214008946983
110_240,130,0.19038578019477656,0.015026788524135129
110_250,140,0.19784560513408514,0.011426661298684769
110_260,150,0.14606894731714737,0.007834791520776532
110_270,160,0.15589658847270135,0.008451098876240222
110_280,170,0.18712074242952637,0.008451795955901138
110_290,180,0.16594983442085554,0.0038403160037875452
30_110,80,0.20572003654637247,0.01637231985220602
110_300,170,0.1713454076407858,0.009810722783366855
110_310,160,0.20928828583640927,0.011391339231798182
110_320,150,0.18392542717127958,0.010259601692787241
110_330,140,0.15721161490836122,0.008413856579313043
110_340,130,0.15990888442145781,0.0006640358037358591
110_350,120,0.10541644354001459,0.0017996797200629832
110_360,110,0.1288927724027202,0.0015943740053112787
40_110,70,0.2532137342578409,0.04105446267457001
50_110,60,0.26897317940665494,0.06840083419000392
60_110,50,0.28210869825883317,0.07738039318357634
70_110,40,0.48749627868825,0.40950549112788764
80_110,30,0.850520531639559,0.8017708279209091
90_110,20,0.8999073062506902,0.8827629046926343
110_dog,NA,0.03151570175863485,9.004958711678401e-05
110_square,NA,0.008554859316889615,0.0
110_triangle,NA,0.004153900609013456,0.0
120_130,10,0.7250295144651897,0.5021160551157934
120_140,20,0.5467362018150724,0.3603644012228026
120_150,30,0.5419243919079215,0.3301010086731459
120_160,40,0.43442231344056687,0.22229530180911888
120_170,50,0.4459005824498312,0.21958473927725874
120_180,60,0.4775487766881664,0.18638355467284615
120_190,70,0.44117025165157586,0.1550091796010537
20_120,100,0.17620286168334925,0.03588403298151454
120_200,80,0.44356723527063185,0.11165095551416798
120_210,90,0.2676900366241709,0.06728060529930979
120_220,100,0.15677320074512746,0.03779160493691309
120_230,110,0.2817696603560718,0.04319797641027348
120_240,120,0.25858814943079556,0.052540844789722776
120_250,130,0.24901706985244076,0.044447028560757704
120_260,140,0.1808446735589988,0.03626762574361023
120_270,150,0.18030430929336067,0.035208487847780315
120_280,160,0.22147444121595977,0.04335336550268297
120_290,170,0.19386048702463454,0.039782058866457366
30_120,90,0.2623370813438009,0.05714844009568815
120_300,180,0.2089221050497006,0.03645418643504406
120_310,170,0.25054481816682783,0.04780776301834904
120_320,160,0.22087926163734822,0.0429080002720456
120_330,150,0.17706712795451224,0.03789549308850353
120_340,140,0.18126702533236802,0.030655458734206067
120_350,130,0.1128613515066056,0.028775046450281803
120_360,120,0.13906103129568206,0.027377419767932634
40_120,80,0.30136956516510593,0.054631547901535384
50_120,70,0.32886843453098075,0.04784469447462403
60_120,60,0.3998062610860538,0.08712913416790494
70_120,50,0.6078891412567331,0.43527546702750164
80_120,40,0.8649754021836417,0.7755439567047145
90_120,30,0.9187500067247243,0.8721001248710888
120_dog,NA,0.07134549443648,0.027477896475432795
120_square,NA,0.008229276840439451,0.0
120_triangle,NA,0.0038626169742728093,0.00013778320572650695
130_140,10,0.7341782495517882,0.6299497056547018
130_150,20,0.7643921764013479,0.6491652319237186
130_160,30,0.7104722236884772,0.5910597806490187
130_170,40,0.7236035525314519,0.5750823612972696
130_180,50,0.7165530028672492,0.4628174136169852
130_190,60,0.6691432904107127,0.30822603282490535
20_130,110,0.2909124447595627,0.008684863523573201
130_200,70,0.6619086180105185,0.21509052244838012
130_210,80,0.3621781688578962,0.08326108942436267
130_220,90,0.20458883319423316,0.012503908082008885
130_230,100,0.407821017151836,0.04234112217489224
130_240,110,0.39442078657724006,0.0522197272007984
130_250,120,0.3963437591637822,0.045010932554163115
130_260,130,0.2876811663058632,0.03412797995150686
130_270,140,0.3024876562880929,0.022668802672263903
130_280,150,0.3707770211615323,0.04650394355629647
130_290,160,0.32965740498419993,0.026941261419837687
30_130,100,0.40099020544445874,0.04391628750910589
130_300,170,0.3323092630259732,0.03643724696356275
130_310,180,0.41467634553441035,0.05128205128205128
130_320,170,0.357705121566481,0.030241582075798135
130_330,160,0.2916133474953541,0.024800995393044655
130_340,150,0.3059934487829292,0.00822081346014342
130_350,140,0.1919673867082536,0.003713361835663412
130_360,130,0.23486935740876658,0.004934617685381418
40_130,90,0.4868424024797974,0.06930782075069998
50_130,80,0.5034819986436312,0.07484409715862243
60_130,70,0.5652666853208486,0.14883794215448481
70_130,60,0.7223447285704967,0.36501904398218965
80_130,50,0.7453130417923374,0.435233279850641
90_130,40,0.6747946080826209,0.42186061681896836
130_dog,NA,0.12847377759606154,0.09959064897185475
130_square,NA,0.015058739427299314,0.0
130_triangle,NA,0.006955104968811878,0.00025248516489672886
140_150,10,0.8413563888145399,0.8016021525589011
140_160,20,0.8280986744330292,0.7535765854653939
140_170,30,0.8248182736556581,0.734157022315833
140_180,40,0.5896821102873685,0.3834203148736641
140_190,50,0.5059141873677404,0.22630486808541364
20_140,120,0.19954703238675384,0.009109395076208145
140_200,60,0.49533187217149327,0.14444192416289917
140_210,70,0.2586717775152235,0.03174147391405834
140_220,80,0.15078450914813657,0.002824795360147152
140_230,90,0.30667247117011853,0.014867973997514924
140_240,100,0.27992124760358605,0.016774023062570014
140_250,110,0.2841501711094793,0.029900393019643652
140_260,120,0.2026033653956717,0.01582569559200863
140_270,130,0.20344424256192112,0.0038408828777003402
140_280,140,0.258857435838963,0.014226665513813614
140_290,150,0.21738786088977072,0.011635728639088998
30_140,110,0.28471389902225747,0.018602362813836756
140_300,160,0.23715821640700965,0.011890157783682211
140_310,170,0.28377392583151156,0.018826083157496835
140_320,180,0.24710521890103485,0.008881556407982565
140_330,170,0.19517708543372192,0.005462795539400408
140_340,160,0.20714592207052993,0.004023908663396162
140_350,150,0.1240695263931054,0.0027264142897709047
140_360,140,0.15613311224992493,0.0018115406964611795
40_140,100,0.34696415193032276,0.04334818269759458
50_140,90,0.3824152356598615,0.06280208763575307
60_140,80,0.43804530745240555,0.06159383437223929
70_140,70,0.519464032288026,0.15385373261442858
80_140,60,0.5128738439947772,0.2282541277541086
90_140,50,0.4570763062801151,0.21499415300233835
140_dog,NA,0.042894081575404884,0.03656058586543767
140_square,NA,0.010524418647948843,0.0
140_triangle,NA,0.0049960344222688136,0.0
150_160,10,0.8776853094250463,0.8065735789726733
150_170,20,0.8488756903350142,0.7775424838873652
150_180,30,0.6803038783693214,0.4496033106258734
150_190,40,0.6074228111816913,0.2777026925546794
20_150,130,0.17328410335457137,0.013257982847206232
150_200,50,0.5781180012610339,0.15322954430114027
150_210,60,0.3322361949357872,0.05589282503183289
150_220,70,0.18366305333148528,0.010963359072221509
150_230,80,0.3633771690484803,0.023606318840875044
150_240,90,0.3131318937800535,0.04068870804660251
150_250,100,0.2940017985547955,0.04733491979394261
150_260,110,0.22099010717813353,0.03199029362125809
150_270,120,0.2099241220603725,0.018633641013725815
150_280,130,0.2619002438925251,0.04141150664278677
150_290,140,0.2272261565456827,0.02709576904656598
30_150,120,0.28614950444574816,0.03850556369444224
150_300,150,0.2391738100715073,0.025957734837687995
150_310,160,0.2801270534092273,0.0487108110534392
150_320,170,0.24276230299013163,0.022621168878367414
150_330,180,0.1778897037302277,0.01325109021203946
150_340,170,0.1844624284317599,0.008784707149879886
150_350,160,0.09717777319276233,0.0037035357467073266
150_360,150,0.12376118909496375,0.003515399984268515
40_150,110,0.33320878433611634,0.04388852209446873
50_150,100,0.3899521332239016,0.051795217620650404
60_150,90,0.482097724637962,0.07904166127986713
70_150,80,0.5626901136853513,0.18298967914724554
80_150,70,0.5216326737093556,0.19141352914342064
90_150,60,0.4718149325800264,0.1873903242833595
150_dog,NA,0.07113796009461715,0.08630234649403776
150_square,NA,0.033366408029496586,0.0
150_triangle,NA,0.005598746483518449,0.00017986932348080958
160_170,10,0.8746896966159037,0.8380522601432686
160_180,20,0.604023878898731,0.39254761607937383
160_190,30,0.5492042040617376,0.25289906716272137
20_160,140,0.16960381897126472,0.005861643421867993
160_200,40,0.4986030557924412,0.1256962057398855
160_210,50,0.2817953824681709,0.03674295323188996
160_220,60,0.15634878294074078,0.009737558431084418
160_230,70,0.3066495137924625,0.022364718213734015
160_240,80,0.2800094887635673,0.01982501492731639
160_250,90,0.28042209610531754,0.04629190913630755
160_260,100,0.2126852861608359,0.020609255382891368
160_270,110,0.1996373380032511,0.009415244754355378
160_280,120,0.2546458822266493,0.02615561489037793
160_290,130,0.21656071331477406,0.018183367804200642
30_160,130,0.2563468597990508,0.021660190411238806
160_300,140,0.2163834104473858,0.01776122029332933
160_310,150,0.2576795380297866,0.03461160877674434
160_320,160,0.22459653712203684,0.023472467435370098
160_330,170,0.170323614157727,0.010043307492869434
160_340,180,0.17503057630153537,0.0036989625310180135
160_350,170,0.09997115509560375,0.0030074949941979196
160_360,160,0.12364759710005924,0.0016652518036949465
40_160,120,0.3047963298828695,0.02425509123402973
50_160,110,0.34833976575517606,0.02742202408694622
60_160,100,0.41507606748683656,0.04931410198282754
70_160,90,0.47719228318902596,0.11177488850888143
80_160,80,0.41761233671982767,0.0839286909062253
90_160,70,0.35390121318073886,0.048012426569756995
160_dog,NA,0.015927837882175798,0.0
160_square,NA,0.08540767620174865,0.03663632966051575
160_triangle,NA,0.00619593509776601,0.0011928622727845498
170_180,10,0.7017123081922504,0.4738538813124105
170_190,20,0.5943699314895676,0.299861410972672
20_170,150,0.24293113797414703,0.011587438840437092
170_200,30,0.6079239971616662,0.21129490382897553
170_210,40,0.3277213020488264,0.05981653245256387
170_220,50,0.17956462844680718,0.009544514797233008
170_230,60,0.36998166657177095,0.030088121448262735
170_240,70,0.34358051227799513,0.030481554595879364
170_250,80,0.35073252912240765,0.048793934320237035
170_260,90,0.2691075479314952,0.023066525236469407
170_270,100,0.27219882267690515,0.009160733588708971
170_280,110,0.3295065136785613,0.026014105140953658
170_290,120,0.2880142852232026,0.01665114197447626
30_170,140,0.34025959573268155,0.03253634208811654
170_300,130,0.2978228762974982,0.021269048924223342
170_310,140,0.35483132955507374,0.033675994130020294
170_320,150,0.306498766371415,0.02736142548054955
170_330,160,0.246802017084144,0.013029091534287381
170_340,170,0.2559994750976306,0.006398173965797621
170_350,180,0.15982414773228973,0.0034680852649509367
170_360,170,0.19440296052101186,0.0038405618323349086
40_170,130,0.40603113370780863,0.041954545895036346
50_170,120,0.440770985321673,0.051177124484471356
60_170,110,0.47444104861751896,0.061605301644208396
70_170,100,0.53726964170393,0.12034390977425237
80_170,90,0.4589268649557285,0.11536087603875982
90_170,80,0.3677011735299518,0.06373459823568851
170_dog,NA,0.023381006764576873,0.0
170_square,NA,0.05563455639206083,0.03168531833867737
170_triangle,NA,0.005858500443682621,7.36899707351552e-05
180_190,10,0.8105058080753572,0.591520481751277
20_180,160,0.2591661031121332,0.018681951834806716
180_200,20,0.8120777081573148,0.5463759239718697
180_210,30,0.4731399336779616,0.16743010254348548
180_220,40,0.23686682554598543,0.01367842603310151
180_230,50,0.44743808728309736,0.07391976033774154
180_240,60,0.39240650058787757,0.07371623824537517
180_250,70,0.388892923162323,0.039446291683763256
180_260,80,0.31291658875516143,0.049585615296942824
180_270,90,0.2915370320999898,0.03209169790433477
180_280,100,0.35972308493484395,0.05511150143442275
180_290,110,0.30444402203910825,0.03181742514986363
30_180,150,0.3867585629559999,0.04804143523783925
180_300,120,0.3199267481297334,0.049108405554067945
180_310,130,0.38483539080010853,0.0643489452087787
180_320,140,0.3364820137354638,0.06451036105093982
180_330,150,0.25308624713408984,0.03630713208099712
180_340,160,0.2638509543697986,0.009169345031918227
180_350,170,0.15566505184953439,0.004970179079912275
180_360,180,0.19174178259532068,0.007567975726331952
40_180,140,0.4521056476557552,0.07300997187895475
50_180,130,0.5178330425279447,0.11448649726974015
60_180,120,0.5851390190381202,0.12677212759366613
70_180,110,0.6623356118706488,0.18660380199866722
80_180,100,0.5510345398958054,0.165325869730688
90_180,90,0.4472910918468062,0.1010267652777909
180_dog,NA,0.06943625097903619,0.04165559589097785
180_square,NA,0.08044803025412069,0.045408833496336454
180_triangle,NA,0.006172580851319182,0.00021121300254559774
20_190,170,0.2899434693289511,0.02661154552852598
190_200,10,0.828228300161787,0.6081617812926864
190_210,20,0.48161383158838356,0.24203953275722395
190_220,30,0.2833917122000195,0.12967677354311913
190_230,40,0.5046515572200169,0.10529515786570864
190_240,50,0.4481103074002116,0.08333750031252604
190_250,60,0.44795882952104854,0.06567586718659173
190_260,70,0.36728065277713995,0.04769975792716524
190_270,80,0.353289582492171,0.044525733585937595
190_280,90,0.4254440937554918,0.057393456934704996
190_290,100,0.3681955585410909,0.03561045563460397
30_190,160,0.4106847456470444,0.0672825935214915
190_300,110,0.3729313284671039,0.055824219567359015
190_310,120,0.4314524382273302,0.06983770678385655
190_320,130,0.37941763607977036,0.08339770826246498
190_330,140,0.2945051401975921,0.027864268213683804
190_340,150,0.3023994118937383,0.01119539381910841
190_350,160,0.187719978649698,0.009102576894656005
190_360,170,0.2231449835767157,0.006720136468540955
40_190,150,0.49277909924983804,0.08127669179818482
50_190,140,0.5329885328677892,0.08518045618016475
60_190,130,0.6130613370173341,0.14096360194641513
70_190,120,0.6880014035374581,0.20367120107817113
80_190,110,0.5309699970279453,0.12927862531355663
90_190,100,0.434226236910198,0.08110654195632981
190_dog,NA,0.02629799244555018,0.0
190_square,NA,0.1506821431635192,0.056662323534547275
190_triangle,NA,0.006830721979312323,0.000257882404357472
20_200,180,0.3649536616650089,0.023099808272387008
20_210,170,0.2422617158626159,0.014100668370254966
20_220,160,0.13423675875369045,0.014924019323688023
20_230,150,0.7048442321991246,0.5527505823336564
20_240,140,0.8410452358027112,0.67611912920066
20_250,130,0.8395779111225523,0.5824456157239171
20_260,120,0.7868293104708516,0.5634303515253867
20_270,110,0.8203689309866987,0.48847613500233183
20_280,100,0.8209892277293603,0.5622976831081223
20_290,90,0.84597946895447,0.6998082117194651
20_30,10,0.9188667614321809,0.8769090957463401
20_300,80,0.8554517603689471,0.6188455008488964
20_310,70,0.8921159239690085,0.6200716845878136
20_320,60,0.9145393337940184,0.8439840236411856
20_330,50,0.9300191551166719,0.8762351678784568
20_340,40,0.9374327603956882,0.876223800254534
20_350,30,0.950312812178052,0.9150202706537313
20_360,20,0.9561414698915489,0.900169774542965
20_40,20,0.8040922022161632,0.6178912287236837
20_50,30,0.5725241184186988,0.3057915969623716
20_60,40,0.4585012177606677,0.18724773367822284
20_70,50,0.43264280788791826,0.1502378263463134
20_80,60,0.21996815919787635,0.02979872357107746
20_90,70,0.15652273629463742,0.036075620110009185
20_dog,NA,0.024140367994985586,0.0
20_square,NA,0.013470988584440681,0.0
20_triangle,NA,0.0058898670637330406,0.0
200_210,10,0.6799600774272694,0.31372934406272035
200_220,20,0.5079917306101402,0.1918708769967562
200_230,30,0.6381334854775604,0.15668588804926134
200_240,40,0.528946970195603,0.10561645901029795
200_250,50,0.5172911865768881,0.08361332902705504
200_260,60,0.4143051212914384,0.07803279886863054
200_270,70,0.42393907876675224,0.08039197454629705
200_280,80,0.47718024429533973,0.06699883799209766
200_290,90,0.44004427058706147,0.051987011325399
30_200,170,0.4900319420079018,0.056906253034359346
200_300,100,0.44653040983857506,0.0717888778389972
200_310,110,0.5217913627957688,0.06630500522629604
200_320,120,0.4578833585427951,0.061667517499054914
200_330,130,0.37476750780166546,0.026386056015212003
200_340,140,0.3862911541689499,0.008503264839251743
200_350,150,0.25965429474087365,0.005267582844842518
200_360,160,0.30314779203028597,0.005833327636727095
40_200,160,0.566415439047947,0.07282702680049197
50_200,150,0.5901730394827487,0.07583568661308143
60_200,140,0.6143844752316566,0.10556689940970411
70_200,130,0.6958843239501149,0.12585346601847067
80_200,120,0.5410636948046925,0.11615613656632827
90_200,110,0.4311194111919237,0.07187022512946253
200_dog,NA,0.03153705502890738,0.0
200_square,NA,0.05556306985981432,0.0
200_triangle,NA,0.028636771583097267,0.0001119257446188948
210_220,10,0.9171584599661292,0.8885694691560252
210_230,20,0.670785578908634,0.4851979250665338
210_240,30,0.4310553137613107,0.24993466864018332
210_250,40,0.38878269774168445,0.162398568820199
210_260,50,0.3596847844292945,0.08262878246394399
210_270,60,0.3501003916084997,0.18213691842132454
210_280,70,0.33725445833160916,0.08494132000388975
210_290,80,0.3116361389790752,0.0660412333840741
30_210,180,0.30770877679316727,0.0383934383855577
210_300,90,0.3353085418406884,0.11831839023462061
210_310,100,0.32963749325598013,0.04625616079131259
210_320,110,0.29351703543118657,0.03191497910651116
210_330,120,0.2507731305174996,0.02348889605828103
210_340,130,0.24987184543800892,0.00889816050039807
210_350,140,0.19388873108540436,0.004421253291657871
210_360,150,0.21345540968826796,0.00400590103268144
40_210,170,0.32342413628319755,0.040287648839297446
50_210,160,0.3270322342851157,0.03819081224985403
60_210,150,0.37463448978270175,0.061511412995078375
70_210,140,0.4234034615739383,0.05304509254629104
80_210,130,0.31000111803148095,0.04927258270198171
90_210,120,0.2579181014543544,0.037603956273927805
210_dog,NA,0.015606153784835864,0.0
210_square,NA,0.15289460726104964,0.0
210_triangle,NA,0.04793469307019029,0.0002732884686062894
220_230,10,0.5724675195611773,0.5188869471164871
220_240,20,0.31056634173246894,0.292317852621832
220_250,30,0.2705534750881159,0.22228416192213457
220_260,40,0.22560092007200674,0.13314073479354455
220_270,50,0.24321083550803077,0.2585051459481849
220_280,60,0.2127707589428232,0.1455156291786348
220_290,70,0.20466936304908354,0.11231677339500024
30_220,170,0.17735300021667816,0.028005386338163678
220_300,80,0.22208013726102813,0.16584130719295992
220_310,90,0.20969432316039605,0.06251954041004443
220_320,100,0.17838121781688865,0.03195265783381096
220_330,110,0.14423839427919954,0.022575961898450406
220_340,120,0.1513699071816345,0.021826230821996303
220_350,130,0.10515102393670193,0.017383966729599628
220_360,140,0.12163614045172022,0.019518401218004522
40_220,180,0.20672208727332728,0.020028519218496545
50_220,170,0.19603357640661778,0.0069519818557603665
60_220,160,0.20677194417449662,0.013196578539052055
70_220,150,0.24979765248110417,0.006592682162640972
80_220,140,0.1654145118546374,0.007941048166777183
90_220,130,0.13849280115209767,0.007529670278074973
220_dog,NA,0.007861529194287325,0.0
220_square,NA,0.030287978601539905,0.0
220_triangle,NA,0.014683153063667811,0.00020520833410607098
230_240,10,0.8912707982274158,0.8295792969160386
230_250,20,0.860072832179238,0.760194634742931
230_260,30,0.82231334904278,0.7465943049496534
230_270,40,0.8307943389454322,0.7931472722544859
230_280,50,0.8153526013499109,0.7173758215745475
230_290,60,0.821352567313153,0.7464764523385311
30_230,160,0.7249515638645783,0.5276029523503049
230_300,70,0.8208727636738149,0.7557454301239348
230_310,80,0.7908303794943892,0.5703778704574253
230_320,90,0.7810412490289617,0.6115600346933001
230_330,100,0.7396523801947782,0.6080181754231238
230_340,110,0.7450193809738508,0.5976305495367025
230_350,120,0.698876216672143,0.6007473252834858
230_360,130,0.7130548991875497,0.5997649752614216
40_230,170,0.659242877205306,0.3641703257749115
50_230,180,0.5218775791838292,0.15168603147788198
60_230,170,0.5195313178965129,0.09261149289746236
70_230,160,0.5183717329116116,0.10094486544628682
80_230,150,0.34389840485526624,0.029015933530138736
90_230,140,0.28437798135149,0.03499926694560859
230_dog,NA,0.020419590900711018,0.0
230_square,NA,0.12881194350420636,0.0
230_triangle,NA,0.022451016089008697,0.00015710394619187788
240_250,10,0.960495886588347,0.8370151032274075
240_260,20,0.9271362084034112,0.8114134540280997
240_270,30,0.9415740983371454,0.8300367975062188
240_280,40,0.9412097453930431,0.8347009266981248
240_290,50,0.9401872200008575,0.8470208527997816
30_240,150,0.8450831533071189,0.6596094211709097
240_300,60,0.9136535620135032,0.8307059234969113
240_310,70,0.9022730438401177,0.7083207094094408
240_320,80,0.910119392230027,0.7422767182997457
240_330,90,0.8833520574209497,0.7441651574110103
240_340,100,0.8883497768719641,0.7345665177158426
240_350,110,0.8490280205428764,0.7361166873409167
240_360,120,0.8619578989705521,0.7403272506624602
40_240,160,0.7439975813213903,0.450242948696857
50_240,170,0.5673294179285163,0.18281950485197812
60_240,180,0.5260625553547299,0.10448412930912601
70_240,170,0.5148332692775508,0.10998794811711009
80_240,160,0.32304714003137186,0.03429457117039337
90_240,150,0.2634696655572503,0.052924664925910636
240_dog,NA,0.025575001367131384,0.0
240_square,NA,0.18673097535105904,0.0
240_triangle,NA,0.0314273641320882,0.00048742211595072775
250_260,10,0.9298339061443792,0.7755658150188821
250_270,20,0.9514361677747909,0.8274503541546809
250_280,30,0.9662265570586753,0.8478731767905656
250_290,40,0.9387726732750905,0.800234367856912
30_250,140,0.8342971761950473,0.5861424854341748
250_300,50,0.9267970708774096,0.8241851459667061
250_310,60,0.9169622044696368,0.7074337309637119
250_320,70,0.9011281142580954,0.6441206970337846
250_330,80,0.8754863414151853,0.6603008731347101
250_340,90,0.8805519160105513,0.6551230730307301
250_350,100,0.8365644248079965,0.6628624070625476
250_360,110,0.860065061945986,0.6768555718256721
40_250,150,0.7685690544039836,0.4165641718939634
50_250,160,0.58178254459683,0.1549190859779574
60_250,170,0.5247318325619345,0.08430141015143634
70_250,180,0.5167435958938523,0.12977261435759369
80_250,170,0.3130227591810392,0.022522130823072542
90_250,160,0.24626070385174825,0.03595551172304161
250_dog,NA,0.029808661479402237,0.0
250_square,NA,0.2245595096008667,0.0
250_triangle,NA,0.020403320591745114,0.00036583165162814993
260_270,10,0.9617241552896444,0.8564606884559814
260_280,20,0.9362776898385492,0.812887173303411
260_290,30,0.9407140508192501,0.8486161099640336
30_260,130,0.7570059251522978,0.5270952141293278
260_300,40,0.8934590599640672,0.7963825570955507
260_310,50,0.8285494354685491,0.534472107076815
260_320,60,0.8337573410753051,0.6343460521379425
260_330,70,0.816394021494633,0.5985217360577743
260_340,80,0.8206865929742038,0.5955939093039114
260_350,90,0.8095639492820542,0.5911172583542191
260_360,100,0.808003865563187,0.5797064901185504
40_260,140,0.6352911412109089,0.34597533308519157
50_260,150,0.4642627902597612,0.14670389188040217
60_260,160,0.418842737474753,0.09529116645771359
70_260,170,0.38635383706340654,0.07181803105982858
80_260,180,0.23743928765322597,0.024266783307288153
90_260,170,0.19060297721509764,0.037162438992392084
260_dog,NA,0.026858600822646617,0.0
260_square,NA,0.33496866727811303,0.0
260_triangle,NA,0.004825681634531024,0.0003065769812872823
270_280,10,0.9586047028261584,0.8176990504488051
270_290,20,0.9437457202567265,0.8126250153645979
30_270,120,0.7916233404441227,0.46889446780753713
270_300,30,0.9285130435539627,0.814883801324013
270_310,40,0.8773987353425565,0.5717575785115451
270_320,50,0.8723276626742787,0.5516544054045673
270_330,60,0.8650186062599852,0.5423066766199762
270_340,70,0.8613537058212923,0.5354007826374945
270_350,80,0.8394727933842144,0.5348972944198914
270_360,90,0.8492776005986724,0.5370861471163773
40_270,130,0.7032101389705226,0.3177164520312117
50_270,140,0.5067808833281265,0.1247747286667762
60_270,150,0.42889431743501466,0.06060891282828537
70_270,160,0.40537104352735337,0.07370474057244399
80_270,170,0.2376111097671618,0.0183229750550533
90_270,180,0.17949853513336772,0.025351524520153962
270_dog,NA,0.030526940047695558,0.00010951048508990226
270_square,NA,0.2357309244777048,0.0
270_triangle,NA,0.029367322060767642,0.0002232179188480004
280_290,10,0.9248951309955368,0.8023128351177441
30_280,110,0.8126695441197526,0.5663924740657519
280_300,20,0.9107746992381837,0.8259549097860638
280_310,30,0.9026207248143004,0.6941144167847213
280_320,40,0.8809897006929261,0.6555830894029753
280_330,50,0.8591890283118923,0.6375349736930572
280_340,60,0.8626865340481847,0.6433953833892825
280_350,70,0.8203202996856699,0.6328048560698133
280_360,80,0.8446179787476097,0.6420572544245139
40_280,120,0.7546630864728153,0.3849897820232784
50_280,130,0.5735911899047805,0.14705305454848158
60_280,140,0.5007066643551823,0.09038916714916832
70_280,150,0.48044119556622245,0.1018227543923054
