subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
4TpMW,.الرجاء تسمية هذه الصورة,45.509,13201,نجمه,22836,69.374,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_350.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,80.323,10840,تاج,5486,86.836,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_230.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,119.67,32773,غير مستقيمه,5344,126.034,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_80.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,138.461,12367,غير مستقيمه,1931,141.409,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_50.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,156.005,14543,كلب,3096,160.131,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,dog.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,170.227,10035,نجمه,6761,178.011,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_320.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,186.878,8808,مثلث,2934,190.839,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,triangle.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,209.921,19022,؟,3700,214.643,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_200.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,220.333,5630,؟,1485,222.836,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_170.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,237.903,15014,راس حيوان,1426,240.348,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_140.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,245.649,5252,نجمه,4689,251.355,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_20.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,258.108,6700,تاج,3270,262.396,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_260.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,269.994,7569,مربع,1865,272.882,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,square.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,277.833,4891,تاج,2813,281.665,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_290.png,2,trial_lists/trial_list_2
4TpMW,.الرجاء تسمية هذه الصورة,292.664,10952,راس رسوم متحركه,5879,299.561,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_110.png,2,trial_lists/trial_list_2
