subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
UfQcN,.الرجاء تسمية هذه الصورة,84.973,14243,X,12074,98.068,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_30.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,106.267,8170,مثلث,1806,109.09,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,triangle.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,118.776,9653,خصر,1578,121.366,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_150.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,129.784,8384,شبه نجمه,1708,132.505,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_300.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,144.097,11569,شبه نجمة,1212,146.325,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_240.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,166.773,20418,بداية نجم,4202,171.985,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_210.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,178.015,5996,مربع,1724,180.758,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,square.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,188.098,7313,ذئب,1209,190.321,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,dog.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,198.879,8523,X,1419,201.314,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_60.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,208.575,7232,ارنب,2426,212.016,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_90.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,217.402,5354,نجوم,1888,220.306,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_330.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,224.792,4443,كلب,3394,229.201,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_120.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,245.236,15998,لامع,3041,249.294,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_360.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,255.981,6655,شبه نجمة,1980,258.978,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_270.png,3,trial_lists/trial_list_3
UfQcN,.الرجاء تسمية هذه الصورة,264.913,5914,جرة,4990,270.917,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_180.png,3,trial_lists/trial_list_3
