subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
FDAiN,.الرجاء تسمية هذه الصورة,46.076,16640,نجمة,28593,75.707,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_350.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,105.767,29978,وجه ارنب او قط,3517,110.302,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_110.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,127.067,16710,شبه نجمة,4492,132.576,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_290.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,145.635,13005,لا ادري,2596,149.245,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_170.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,160.421,11137,لاادري,1303,162.741,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_200.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,171.791,9010,وجه ارنب,1746,174.552,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_80.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,181.928,7332,مربع,2476,185.424,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,square.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,194.515,9056,شبه نجمة,1495,197.026,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_230.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,208.342,11269,شبه نجمة,4208,213.574,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_260.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,239.823,26204,نصف ثعلب ونصف كلب,1491,242.33,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,dog.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,251.097,8722,لاادري,1333,253.451,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_50.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,263.853,10340,شبه نجمة,2795,267.662,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_320.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,275.045,7319,نجمة,2246,278.305,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_20.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,292.14,13799,وجه قط,1071,294.228,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_140.png,2,trial_lists/trial_list_2
FDAiN,.الرجاء تسمية هذه الصورة,312.602,18322,مثلث متساوي الساقين,3270,316.89,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,triangle.png,2,trial_lists/trial_list_2
