subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
2nMFB,.الرجاء تسمية هذه الصورة,28.445,13216,نجمه تعبانه شويه,11956,41.41,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_240.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,51.341,9904,شبه شجره الكريسمس,2186,54.532,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_300.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,59.926,5370,راس الدب,1951,62.881,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_150.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,69.759,6854,معرفش بصراحه,1869,72.632,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_180.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,78.707,6053,مثلث,1345,81.056,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,triangle.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,89.108,8028,نجمه باظت من تحت,1376,91.488,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_330.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,95.221,3709,مربع,1454,97.68,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,square.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,103.932,6229,راس الفار,1477,106.414,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_90.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,116.253,9816,تشبه شجرة المريسمس,2055,119.313,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_270.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,124.316,4979,كلب,1283,126.604,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,dog.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,134.33,7703,كانها بقعه ع الارض,1994,137.328,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_60.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,144.121,6771,تشبه الصليب,1670,146.795,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_30.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,158.208,11390,راس فار عنده لغلوغ,1798,161.011,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_120.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,169.134,8100,نجمه بتلمع في السماء,1191,171.326,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_360.png,3,trial_lists/trial_list_3
2nMFB,.الرجاء تسمية هذه الصورة,179.073,7727,حتة خشبه,1434,181.511,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_210.png,3,trial_lists/trial_list_3
