subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
TSgKs,.الرجاء تسمية هذه الصورة,26.054,12104,خلية,11303,38.376,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_50.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,47.371,8965,مزهرية,10043,58.422,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_140.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,67.093,8644,نصف نجمة,3635,71.737,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_230.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,378.314,306535,مثلث,30561,409.915,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,triangle.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,428.686,18712,نجمة,8910,438.605,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_320.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,479.837,41208,نجمة البحر,4183,485.026,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_20.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,491.236,6170,وردة,2480,494.728,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_350.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,503.888,9124,تاج,2187,507.084,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_290.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,528.545,21422,تاج,3622,533.176,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_260.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,540.692,7471,كلب,3859,545.558,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,dog.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,552.008,6435,مربع,7191,560.206,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,square.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,570.287,10053,وجه دب,5751,577.046,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_170.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,584.901,7815,منزل,1940,587.85,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_200.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,598.25,10351,ارنب,5659,604.917,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_80.png,2,trial_lists/trial_list_2
TSgKs,.الرجاء تسمية هذه الصورة,633.718,28787,Bodysuit,7260,641.985,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_110.png,2,trial_lists/trial_list_2
