subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
agfpe,.الرجاء تسمية هذه الصورة,93.905,17204,كلب,13090,108.019,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,dog.png,1,trial_lists/trial_list_1
agfpe,.الرجاء تسمية هذه الصورة,115.227,7178,نجمه,3103,119.336,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_250.png,1,trial_lists/trial_list_1
agfpe,.الرجاء تسمية هذه الصورة,141.738,22382,نجمثلث,1668,144.553,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_310.png,1,trial_lists/trial_list_1
