subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
1UMe0,.الرجاء تسمية هذه الصورة,40.088,23400,منحرف,11961,53.094,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_160.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,72.008,18866,متوازي مستطيلات,2372,75.393,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_190.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,80.15,4707,مربع,1099,82.26,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,square.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,88.653,6352,خماسي,3430,93.095,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_220.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,105.821,12681,لا اسم له,2485,109.319,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_130.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,117.175,7811,نجم ثلاثي,1668,119.858,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_310.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,129.282,9378,ثعذئب,1699,131.997,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,dog.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,138.534,6491,نجربع,2425,141.974,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_250.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,147.154,5126,رباعي,2709,150.878,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_340.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,158.728,7805,نجمة البحر,3484,163.225,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_40.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,167.447,4201,مثلث,923,169.383,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,triangle.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,178.123,8697,لا اسم له,2308,181.44,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_70.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,190.511,9031,نجنة الب,1698,193.223,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_10.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,198.815,5549,رداء,1820,201.648,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_100.png,1,trial_lists/trial_list_1
1UMe0,.الرجاء تسمية هذه الصورة,208.579,6889,نجربع,1095,210.685,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_280.png,1,trial_lists/trial_list_1
