subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
BUKDQ,.الرجاء تسمية هذه الصورة,39.96,20546,شكل,19199,60.173,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_180.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,89.988,29780,كلب هجين او ذئب هجين,11572,102.567,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,dog.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,110.58,7979,نجمة,1882,113.47,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_300.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,121.725,8223,فازة,2433,125.164,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_150.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,131.823,6626,مثلث,2707,135.536,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,triangle.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,142.105,6536,نجمة,2020,145.132,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_330.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,152.386,7221,ارنب,1789,155.182,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_120.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,161.873,6658,نجمة,1724,164.602,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_270.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,169.91,5277,نجمة,3233,174.152,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_240.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,187.967,13784,شكل,2552,191.526,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_60.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,196.697,5140,مربع,2121,199.827,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,square.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,215.037,15177,شكل وهمي,2752,218.795,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_210.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,224.13,5304,شكل,2509,227.645,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_30.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,232.563,4887,شكل,4811,238.38,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_360.png,3,trial_lists/trial_list_3
BUKDQ,.الرجاء تسمية هذه الصورة,242.814,4400,شكل,1990,245.81,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_90.png,3,trial_lists/trial_list_3
