subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
GgpKv,.الرجاء تسمية هذه الصورة,27.398,11857,ماسك,18087,46.518,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_150.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,75.379,28790,نجمة الفوز,1201,77.6,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_210.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,83.135,5492,ارنب,2722,86.891,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_120.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,96.923,10005,وجه انسان,2012,99.96,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_180.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,105.943,5941,نجمة,1402,108.375,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_270.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,114.994,6576,نجمة,1937,117.953,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_240.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,124.406,6422,مربع,2147,127.583,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,square.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,136.783,9158,نجم اابحر,1628,139.44,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_360.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,144.231,4763,نجم,1498,146.757,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_300.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,151.23,4434,مثلث,2012,154.27,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,triangle.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,164.755,10457,ارنب أو قط,1945,167.727,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_90.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,176.918,9148,كلب الهاسكي,1280,179.224,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,dog.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,185.071,5807,لعبة,1924,188.016,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_60.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,194.761,6705,نجم,1197,196.98,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_330.png,3,trial_lists/trial_list_3
GgpKv,.الرجاء تسمية هذه الصورة,202.602,5595,لعبة,1462,205.093,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_30.png,3,trial_lists/trial_list_3
