subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
6sNEO,.الرجاء تسمية هذه الصورة,68.001,25335,مثلث,46146,115.319,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,triangle.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,131.703,16317,نجمة,2577,135.367,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_270.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,149.576,14141,نجمة,4405,155.047,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_360.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,179.021,23915,شبه مثلث,3845,183.919,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_210.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,192.932,8969,مربع,4487,198.485,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,square.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,230.427,31874,كلب,2343,233.839,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,dog.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,256.09,22190,شبه منحرف,4860,262.002,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_240.png,3,trial_lists/trial_list_3
6sNEO,.الرجاء تسمية هذه الصورة,271.172,9110,نجمة,2284,274.517,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_30.png,3,trial_lists/trial_list_3
